Nombre de nœuds,Temps moyen (secondes)
4690,0.000001
4700,0.000001
4710,0.000001
4720,0.000001
4730,0.000001
4740,0.000001
4750,0.000001
4760,0.000001
4770,0.000001
4780,0.000001
4790,0.000001
4800,0.000001
4810,0.000001
4820,0.000001
4830,0.000001
4840,0.000001
4850,0.000001
4860,0.000001
4870,0.000001
4880,0.000001
4890,0.000001
4900,0.000001
4910,0.000001
4920,0.000001
4930,0.000001
4940,0.000001
4950,0.000001
4960,0.000001
4970,0.000001
4980,0.000001
4990,0.000001
5000,0.000001
5010,0.000001
5020,0.000001
5030,0.000001
5040,0.000001
5050,0.000001
5060,0.000001
5070,0.000001
5080,0.000001
5090,0.000001
5100,0.000001
5110,0.000001
5120,0.000001
5130,0.000002
5140,0.000001
5150,0.000001
5160,0.000001
5170,0.000001
5180,0.000001
5190,0.000001
5200,0.000001
5210,0.000001
5220,0.000001
5230,0.000001
5240,0.000001
5250,0.000001
5260,0.000001
5270,0.000001
5280,0.000001
5290,0.000001
5300,0.000001
5310,0.000001
5320,0.000001
5330,0.000001
5340,0.000001
5350,0.000001
5360,0.000001
5370,0.000001
5380,0.000001
5390,0.000001
5400,0.000001
5410,0.000001
5420,0.000001
5430,0.000001
5440,0.000001
5450,0.000001
5460,0.000001
5470,0.000001
5480,0.000001
5490,0.000001
5500,0.000001
5510,0.000001
5520,0.000001
5530,0.000001
5540,0.000001
5550,0.000001
5560,0.000001
5570,0.000001
5580,0.000001
5590,0.000001
5600,0.000001
5610,0.000001
5620,0.000001
5630,0.000001
5640,0.000001
5650,0.000001
5660,0.000001
5670,0.000001
5680,0.000001
5690,0.000001
5700,0.000001
5710,0.000001
5720,0.000001
5730,0.000001
5740,0.000001
5750,0.000001
5760,0.000001
5770,0.000001
5780,0.000001
5790,0.000001
5800,0.000001
5810,0.000001
5820,0.000001
5830,0.000001
5840,0.000001
5850,0.000001
5860,0.000001
5870,0.000001
5880,0.000001
5890,0.000001
5900,0.000001
5910,0.000001
5920,0.000001
5930,0.000001
5940,0.000001
5950,0.000001
5960,0.000001
5970,0.000001
5980,0.000001
5990,0.000001
6000,0.000001
6010,0.000001
6020,0.000001
6030,0.000001
6040,0.000001
6050,0.000001
6060,0.000001
6070,0.000001
6080,0.000001
6090,0.000001
6100,0.000002
6110,0.000001
6120,0.000001
6130,0.000001
6140,0.000001
6150,0.000001
6160,0.000001
6170,0.000001
6180,0.000001
6190,0.000001
6200,0.000001
6210,0.000001
6220,0.000001
6230,0.000001
6240,0.000001
6250,0.000001
6260,0.000001
6270,0.000001
6280,0.000001
6290,0.000001
6300,0.000001
6310,0.000001
6320,0.000001
6330,0.000001
6340,0.000001
6350,0.000001
6360,0.000001
6370,0.000001
6380,0.000001
6390,0.000001
6400,0.000001
6410,0.000001
6420,0.000001
6430,0.000001
6440,0.000001
6450,0.000001
6460,0.000001
6470,0.000001
6480,0.000001
6490,0.000001
6500,0.000001
6510,0.000001
6520,0.000001
6530,0.000001
6540,0.000001
6550,0.000001
6560,0.000001
6570,0.000001
6580,0.000001
6590,0.000001
6600,0.000001
6610,0.000001
6620,0.000001
6630,0.000001
6640,0.000001
6650,0.000001
6660,0.000001
6670,0.000001
6680,0.000001
6690,0.000001
6700,0.000001
6710,0.000001
6720,0.000001
6730,0.000001
6740,0.000001
6750,0.000001
6760,0.000001
6770,0.000001
6780,0.000001
6790,0.000001
6800,0.000001
6810,0.000001
6820,0.000001
6830,0.000001
6840,0.000001
6850,0.000001
6860,0.000001
6870,0.000001
6880,0.000001
6890,0.000001
6900,0.000001
6910,0.000001
6920,0.000001
6930,0.000001
6940,0.000001
6950,0.000001
6960,0.000001
6970,0.000001
6980,0.000001
6990,0.000001
7000,0.000001
7010,0.000001
7020,0.000001
7030,0.000001
7040,0.000001
7050,0.000001
7060,0.000001
7070,0.000001
7080,0.000001
7090,0.000001
7100,0.000001
7110,0.000001
7120,0.000001
7130,0.000001
7140,0.000001
7150,0.000001
7160,0.000001
7170,0.000001
7180,0.000001
7190,0.000001
7200,0.000001
7210,0.000001
7220,0.000001
7230,0.000001
7240,0.000001
7250,0.000001
7260,0.000001
7270,0.000001
7280,0.000001
7290,0.000001
7300,0.000001
7310,0.000001
7320,0.000001
7330,0.000001
7340,0.000001
7350,0.000001
7360,0.000001
7370,0.000001
7380,0.000001
7390,0.000001
7400,0.000001
7410,0.000001
7420,0.000001
7430,0.000001
7440,0.000001
7450,0.000001
7460,0.000001
7470,0.000001
7480,0.000001
7490,0.000001
7500,0.000001
7510,0.000001
7520,0.000001
7530,0.000001
7540,0.000001
7550,0.000001
7560,0.000001
7570,0.000001
7580,0.000001
7590,0.000001
7600,0.000003
7610,0.000001
7620,0.000001
7630,0.000001
7640,0.000001
7650,0.000001
7660,0.000001
7670,0.000001
7680,0.000001
7690,0.000001
7700,0.000001
7710,0.000001
7720,0.000001
7730,0.000001
7740,0.000001
7750,0.000001
7760,0.000001
7770,0.000001
7780,0.000001
7790,0.000001
7800,0.000001
7810,0.000001
7820,0.000001
7830,0.000001
7840,0.000001
7850,0.000001
7860,0.000001
7870,0.000001
7880,0.000001
7890,0.000001
7900,0.000001
7910,0.000001
7920,0.000001
7930,0.000001
7940,0.000001
7950,0.000001
7960,0.000001
7970,0.000001
7980,0.000001
7990,0.000001
8000,0.000001
8010,0.000001
8020,0.000001
8030,0.000001
8040,0.000001
8050,0.000001
8060,0.000001
8070,0.000001
8080,0.000001
8090,0.000001
8100,0.000001
8110,0.000001
8120,0.000001
8130,0.000001
8140,0.000001
8150,0.000001
8160,0.000001
8170,0.000001
8180,0.000001
8190,0.000001
8200,0.000001
8210,0.000001
8220,0.000001
8230,0.000001
8240,0.000004
8250,0.000001
8260,0.000001
8270,0.000001
8280,0.000001
8290,0.000001
8300,0.000001
8310,0.000001
8320,0.000001
8330,0.000001
8340,0.000001
8350,0.000001
8360,0.000001
8370,0.000001
8380,0.000001
8390,0.000001
8400,0.000001
8410,0.000001
8420,0.000001
8430,0.000001
8440,0.000001
8450,0.000001
8460,0.000001
8470,0.000001
8480,0.000001
8490,0.000001
8500,0.000001
8510,0.000001
8520,0.000001
8530,0.000001
8540,0.000001
8550,0.000001
8560,0.000001
8570,0.000001
8580,0.000001
8590,0.000001
8600,0.000001
8610,0.000001
8620,0.000001
8630,0.000001
8640,0.000001
8650,0.000001
8660,0.000001
8670,0.000001
8680,0.000001
8690,0.000001
8700,0.000001
8710,0.000001
8720,0.000001
8730,0.000001
8740,0.000001
8750,0.000001
8760,0.000001
8770,0.000001
8780,0.000001
8790,0.000001
8800,0.000001
8810,0.000001
8820,0.000001
8830,0.000001
8840,0.000001
8850,0.000001
8860,0.000001
8870,0.000001
8880,0.000001
8890,0.000001
8900,0.000001
8910,0.000001
8920,0.000001
8930,0.000001
8940,0.000001
8950,0.000001
8960,0.000001
8970,0.000001
8980,0.000001
8990,0.000001
9000,0.000001
9010,0.000001
9020,0.000001
9030,0.000001
9040,0.000001
9050,0.000001
9060,0.000001
9070,0.000001
9080,0.000001
9090,0.000001
9100,0.000001
9110,0.000001
9120,0.000001
9130,0.000001
9140,0.000001
9150,0.000001
9160,0.000001
9170,0.000002
9180,0.000001
9190,0.000001
9200,0.000001
9210,0.000001
9220,0.000001
9230,0.000001
9240,0.000001
9250,0.000001
9260,0.000001
9270,0.000001
9280,0.000001
9290,0.000001
9300,0.000001
9310,0.000001
9320,0.000001
9330,0.000001
9340,0.000001
9350,0.000001
9360,0.000001
9370,0.000001
9380,0.000001
9390,0.000004
9400,0.000001
9410,0.000001
9420,0.000001
9430,0.000001
9440,0.000001
9450,0.000001
9460,0.000001
9470,0.000001
9480,0.000001
9490,0.000001
9500,0.000001
9510,0.000001
9520,0.000001
9530,0.000001
9540,0.000001
9550,0.000001
9560,0.000001
9570,0.000001
9580,0.000001
9590,0.000001
9600,0.000001
9610,0.000001
9620,0.000001
9630,0.000001
9640,0.000001
9650,0.000001
9660,0.000001
9670,0.000001
9680,0.000001
9690,0.000001
9700,0.000001
9710,0.000001
9720,0.000001
9730,0.000001
9740,0.000001
9750,0.000001
9760,0.000001
9770,0.000001
9780,0.000001
9790,0.000001
9800,0.000001
9810,0.000001
9820,0.000001
9830,0.000001
9840,0.000001
9850,0.000001
9860,0.000001
9870,0.000001
9880,0.000003
9890,0.000001
9900,0.000001
9910,0.000001
9920,0.000001
9930,0.000001
9940,0.000001
9950,0.000001
9960,0.000001
9970,0.000001
9980,0.000001
9990,0.000001
10000,0.000001
